URI	instances	micro-precision	micro-recall	micro-F1
http://aksw.org/notInWiki/Gasper_Fiore	2	1.0	0.5	0.6666666666666666
http://dbpedia.org/resource/National_Taiwan_University_Hospital	1	1.0	1.0	1.0
http://dbpedia.org/resource/National_Hydropower_Association	1	1.0	1.0	1.0
http://aksw.org/notInWiki/Haskell_Invitational_Stakes	1	1.0	1.0	1.0
http://dbpedia.org/resource/George_Washington_Colonials	1	1.0	1.0	1.0
http://aksw.org/notInWiki/Har-Ber	1	1.0	1.0	1.0
http://aksw.org/notInWiki/Paterson_Housing_Authority	1	1.0	1.0	1.0
http://dbpedia.org/resource/Wu_Ching-kuo	1	1.0	1.0	1.0
http://aksw.org/notInWiki/Callaghan	1	1.0	1.0	1.0
http://aksw.org/notInWiki/Alvaro_Enciso	1	1.0	1.0	1.0
http://dbpedia.org/resource/Apple_Inc.	3	1.0	0.3333333333333333	0.5
http://dbpedia.org/resource/Johanna_Larsson_%28tennis%29	1	1.0	1.0	1.0
http://aksw.org/notInWiki/Robert_Wu	1	1.0	1.0	1.0
http://aksw.org/notInWiki/Young_%26_Hungry	1	1.0	1.0	1.0
http://dbpedia.org/resource/Jesse_Levine	1	1.0	1.0	1.0
http://dbpedia.org/resource/Steve_Jobs	2	1.0	0.5	0.6666666666666666
http://dbpedia.org/resource/China	1	0.3333333333333333	1.0	0.5
http://aksw.org/notInWiki/Benjamin_J._Moran	1	1.0	1.0	1.0
http://aksw.org/notInWiki/Kenneth_Ocastro	1	1.0	1.0	1.0
http://aksw.org/notInWiki/Gabriel_Boric	1	0.5	1.0	0.6666666666666666
http://dbpedia.org/resource/Bay_Area_Laboratory_Co-operative	1	1.0	1.0	1.0
http://dbpedia.org/resource/Seattle_Mariners	6	1.0	0.3333333333333333	0.5
http://aksw.org/notInWiki/Mid-America_Asset_Management	1	1.0	1.0	1.0
http://dbpedia.org/resource/Financial_Supervisory_Commission_(Republic_of_China)	1	1.0	1.0	1.0
http://aksw.org/notInWiki/Fyodor_Lukyanov	1	1.0	1.0	1.0
http://dbpedia.org/resource/Jobbik	1	1.0	1.0	1.0
http://aksw.org/notInWiki/David_Runk	1	1.0	1.0	1.0
http://aksw.org/notInWiki/Alan_Grover	1	1.0	1.0	1.0
http://aksw.org/notInWiki/Jenkins	2	1.0	0.5	0.6666666666666666
http://dbpedia.org/resource/Diego_Maradona	1	0.5	1.0	0.6666666666666666
http://aksw.org/notInWiki/Robert_Yen	1	1.0	1.0	1.0
http://dbpedia.org/resource/Coalition_Avenir_Québec	1	1.0	1.0	1.0
http://dbpedia.org/resource/CNET	1	1.0	1.0	1.0
http://aksw.org/notInWiki/B._Riley_%26_Co	1	1.0	1.0	1.0
http://dbpedia.org/resource/Premier_League	1	1.0	1.0	1.0
http://aksw.org/notInWiki/Carrie_Byalick	1	1.0	1.0	1.0
http://aksw.org/notInWiki/Evans_Disposal	1	1.0	1.0	1.0
http://dbpedia.org/resource/BlueScope_Steel	1	1.0	1.0	1.0
http://aksw.org/notInWiki/Chung_Ru_Lin	1	1.0	1.0	1.0
http://aksw.org/notInWiki/David_Shepardson	1	1.0	1.0	1.0
http://aksw.org/notInWiki/Louis_Zona	1	0.5	1.0	0.6666666666666666
http://aksw.org/notInWiki/Michele_Kropf	1	1.0	1.0	1.0
http://aksw.org/notInWiki/Greater_Portland_Landmarks	1	1.0	1.0	1.0
http://dbpedia.org/resource/Gander_Mountain	1	1.0	1.0	1.0
http://aksw.org/notInWiki/Hidenori_Sakanaka	1	1.0	1.0	1.0
http://aksw.org/notInWiki/Lynn_La	1	1.0	1.0	1.0
http://dbpedia.org/resource/Most_Valuable_Player	1	0.5	1.0	0.6666666666666666
http://aksw.org/notInWiki/Italian_Rhythmic_Gymnastics_Team	1	1.0	1.0	1.0
http://dbpedia.org/resource/Miami_Dolphins	2	1.0	0.5	0.6666666666666666
http://aksw.org/notInWiki/York_Hsiao	1	1.0	1.0	1.0
http://aksw.org/notInWiki/Internet_REIT	1	1.0	1.0	1.0
http://aksw.org/notInWiki/Charles_J._Micoleau	1	1.0	1.0	1.0
http://dbpedia.org/resource/Doc_Holliday_%28American_football%29	1	1.0	1.0	1.0
http://aksw.org/notInWiki/Katie_Carey	1	1.0	1.0	1.0
http://aksw.org/notInWiki/Department_of_Animal_Industry	1	1.0	1.0	1.0
http://dbpedia.org/resource/Casey_Dellacqua	1	0.5	1.0	0.6666666666666666
http://aksw.org/notInWiki/Dan_Bell	1	1.0	1.0	1.0
http://dbpedia.org/resource/U.S._Commercial_Service	1	1.0	1.0	1.0
http://dbpedia.org/resource/Barack_Obama	1	1.0	1.0	1.0
http://aksw.org/notInWiki/Cathy_Moses	1	1.0	1.0	1.0
http://dbpedia.org/resource/Agence_France-Presse	1	1.0	1.0	1.0
http://aksw.org/notInWiki/John_Hall	1	1.0	1.0	1.0
http://aksw.org/notInWiki/National_School_Choice_Week	1	1.0	1.0	1.0
http://dbpedia.org/resource/Davie,_Florida	1	1.0	1.0	1.0
http://dbpedia.org/resource/Helen_Gurley_Brown	1	1.0	1.0	1.0
http://dbpedia.org/resource/Executive_Yuan	1	1.0	1.0	1.0
http://aksw.org/notInWiki/Protect_MI_Jobs	1	1.0	1.0	1.0
http://aksw.org/notInWiki/Garden_of_Hope_Foundation	1	1.0	1.0	1.0
http://dbpedia.org/resource/The_Charleston_Gazette	1	1.0	1.0	1.0
http://aksw.org/notInWiki/Craig_Johnson	1	1.0	1.0	1.0
http://aksw.org/notInWiki/Hassan_Jaber	1	1.0	1.0	1.0
http://aksw.org/notInWiki/Marnie_Maclean	1	1.0	1.0	1.0
http://aksw.org/notInWiki/Kang_Shu-hua	1	0.5	1.0	0.6666666666666666
http://aksw.org/notInWiki/Bob_Hamer	1	1.0	1.0	1.0
http://aksw.org/notInWiki/Lawrence_Vikings_football	1	0.5	1.0	0.6666666666666666
http://dbpedia.org/resource/Belgrade,_Maine	1	1.0	1.0	1.0
http://aksw.org/notInWiki/Meissen_Chang	1	1.0	1.0	1.0
http://aksw.org/notInWiki/Kathy_Dawkins	1	1.0	1.0	1.0
http://dbpedia.org/resource/Bill_Maloney	1	1.0	1.0	1.0
http://dbpedia.org/resource/Tour_de_France	3	0.5	0.3333333333333333	0.4
http://aksw.org/notInWiki/Alec_Gutierrez	1	1.0	1.0	1.0
http://aksw.org/notInWiki/Danny_Kanner	2	0.5	1.0	0.6666666666666666
http://dbpedia.org/resource/Miami_International_Airport	1	1.0	1.0	1.0
http://aksw.org/notInWiki/Darrell_Brock	1	1.0	1.0	1.0
http://dbpedia.org/resource/Republican_Party_(United_States)	5	1.0	0.2	0.33333333333333337
http://aksw.org/notInWiki/Jessica_Joyce	1	1.0	1.0	1.0
http://aksw.org/notInWiki/Phillip_Dees	1	1.0	1.0	1.0
http://aksw.org/notInWiki/Corey_Mulloy	1	1.0	1.0	1.0
http://dbpedia.org/resource/Ambassador_Bridge	1	1.0	1.0	1.0
http://dbpedia.org/resource/Dale_Earnhardt,_Jr.	1	1.0	1.0	1.0
http://aksw.org/notInWiki/Wright_Blake	1	1.0	1.0	1.0
http://dbpedia.org/resource/American_Civil_Liberties_Union	3	1.0	0.3333333333333333	0.5
http://aksw.org/notInWiki/Abdul_Matin	1	1.0	1.0	1.0
http://aksw.org/notInWiki/Chris_Jones	1	1.0	1.0	1.0
http://aksw.org/notInWiki/Alejandro_Mayorkas	2	1.0	0.5	0.6666666666666666
http://aksw.org/notInWiki/Ourada_Ranch_Fire	1	1.0	1.0	1.0
http://aksw.org/notInWiki/Kenny_the_Clown	1	1.0	1.0	1.0
http://dbpedia.org/resource/Australian_Defence_Force	1	1.0	1.0	1.0
http://dbpedia.org/resource/Peyton_Manning	1	1.0	1.0	1.0
http://dbpedia.org/resource/Denver_International_Airport	1	1.0	1.0	1.0
http://aksw.org/notInWiki/Hsieh_Mang-lin	1	1.0	1.0	1.0
http://dbpedia.org/resource/Donny_Schatz	1	1.0	1.0	1.0
http://dbpedia.org/resource/Madonna_(entertainer)	1	0.5	1.0	0.6666666666666666
http://dbpedia.org/resource/Gio_Gonzalez	1	1.0	1.0	1.0
http://aksw.org/notInWiki/Luis_Luciano	1	1.0	1.0	1.0
http://aksw.org/notInWiki/Kristina_King	1	1.0	1.0	1.0
http://aksw.org/notInWiki/Chandler,_Arizona	1	1.0	1.0	1.0
http://aksw.org/notInWiki/Joe_Ford	1	1.0	1.0	1.0
http://dbpedia.org/resource/Cecile_Richards	1	1.0	1.0	1.0
http://aksw.org/notInWiki/Sue_Clark-Johnson	1	0.5	1.0	0.6666666666666666
http://dbpedia.org/resource/West_Indies_cricket_team	1	1.0	1.0	1.0
http://aksw.org/notInWiki/Sameet_Sinha	1	1.0	1.0	1.0
http://dbpedia.org/resource/New_York_Medical_College	1	1.0	1.0	1.0
http://aksw.org/notInWiki/Giroux	1	1.0	1.0	1.0
http://aksw.org/notInWiki/Mina_Andreeva	1	1.0	1.0	1.0
http://aksw.org/notInWiki/Roger_Phillimore	1	1.0	1.0	1.0
http://aksw.org/notInWiki/Jim_Owen	1	1.0	1.0	1.0
http://dbpedia.org/resource/Melanie_Sloan	1	1.0	1.0	1.0
http://aksw.org/notInWiki/Gonzalo_Solano	1	1.0	1.0	1.0
http://aksw.org/notInWiki/Kara_Williams	1	0.5	1.0	0.6666666666666666
http://dbpedia.org/resource/Hezbollah	1	1.0	1.0	1.0
http://aksw.org/notInWiki/Hilario_Ladra	1	1.0	1.0	1.0
http://aksw.org/notInWiki/Highland_Rugby	1	1.0	1.0	1.0
http://dbpedia.org/resource/Edison_Electric_Institute	1	1.0	1.0	1.0
http://aksw.org/notInWiki/Jeremy_Payne	1	1.0	1.0	1.0
http://dbpedia.org/resource/Nokia	1	1.0	1.0	1.0
http://dbpedia.org/resource/Paul_Ryan	2	1.0	0.5	0.6666666666666666
http://aksw.org/notInWiki/Skip_Evans	1	1.0	1.0	1.0
http://aksw.org/notInWiki/Kasie_Hunt	1	1.0	1.0	1.0
http://aksw.org/notInWiki/Mike_du_Toit	1	1.0	1.0	1.0
http://dbpedia.org/resource/Grammy_Award	1	1.0	1.0	1.0
http://aksw.org/notInWiki/Jan_Mendoza	3	1.0	0.3333333333333333	0.5
http://aksw.org/notInWiki/Maine_State_Museum_Commission	1	1.0	1.0	1.0
http://aksw.org/notInWiki/Norman_Benner	1	1.0	1.0	1.0
http://aksw.org/notInWiki/Dee_Knupp	1	1.0	1.0	1.0
http://aksw.org/notInWiki/Brendan_Cassar	1	1.0	1.0	1.0
http://dbpedia.org/resource/Bruce_Bochy	1	0.5	1.0	0.6666666666666666
http://aksw.org/notInWiki/Bob_Anderson	1	1.0	1.0	1.0
http://dbpedia.org/resource/Arab_Community_Center_for_Economic_and_Social_Services	1	1.0	1.0	1.0
http://aksw.org/notInWiki/Kanawha-Charleston_Health_Department	1	1.0	1.0	1.0
http://dbpedia.org/resource/Citizens_for_Responsibility_and_Ethics_in_Washington	1	1.0	1.0	1.0
http://dbpedia.org/resource/John_Adams	1	1.0	1.0	1.0
http://dbpedia.org/resource/Ken_Whisenhunt	1	1.0	1.0	1.0
http://aksw.org/notInWiki/Ryan_Simms	1	1.0	1.0	1.0
macro measures	2000	0.9374288964732651	0.824	0.8770622671633849
time needed preprocessing (in ms)	2405
time needed decomposition (in ms)	1477741
time needed clustering (in ms)	28347
time needed (in ms)	1508493
